Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes,st_fips,state_abb,CD,district_num,district_id,WinnerParty,TotalVotesMajor,vote_margin,R_vote_margin
House,Ohio,NA,2018,District 6,172774,"Johnson, Bill",Incumbent,76716,"Roberts, Shawna",Challenger,NA,NA,NA,NA,NA,96058,R,0,69.25,30.75,NA,39,OH,OH-06,6,OH06,R,249490,0.385017436,0.385
House,Ohio,NA,2018,District 7,153117,"Gibbs, Bob",Incumbent,107536,"Harbaugh, Ken",Challenger,NA,NA,NA,NA,NA,45581,R,0,58.74,41.26,NA,39,OH,OH-07,7,OH07,R,260653,0.17487234,0.1748
House,Ohio,NA,2018,District 8,173852,"Davidson, Warren",Incumbent,87281,"Enoch, Vanessa",Challenger,NA,NA,NA,NA,NA,86571,R,0,66.58,33.42,NA,39,OH,OH-08,8,OH08,R,261133,0.331520719,0.3316
House,Ohio,NA,2018,District 9,74670,"Kraus, Steven W.",Challenger,157219,"Kaptur, Marcy",Incumbent,Write-in,48,"Levindofske, McKenzie",Challenger,NA,82549,D,0.02,32.2,67.8,NA,39,OH,OH-09,9,OH09,D,231889,0.355984976,-0.356
House,Ohio,NA,2018,District 10,157554,"Turner, Michael R.",Incumbent,118785,"Gasper, Theresa",Challenger,Libertarian,5387,"Harlow, David",Challenger,NA,38769,R,1.91,57.01,42.99,NA,39,OH,OH-10,10,OH10,R,276339,0.140295072,0.1402
House,Ohio,NA,2018,District 11,44486,"Goldstein, Beverly A.",Challenger,206138,"Fudge, Marcia L.",Incumbent,Write-in,36,"Bell, James Jerome",Challenger,NA,161652,D,0.01,17.75,82.25,NA,39,OH,OH-11,11,OH11,D,250624,0.644998085,-0.645
House,Ohio,NA,2018,District 12,175677,"Balderson, Troy",Incumbent,161251,"O'Connor, Danny",Challenger,Green,4718,"Manchik, Joe",Challenger,1,14426,R,1.38,52.14,47.86,"The other vote was: Fagin, Marc (Write-in) 1",39,OH,OH-12,12,OH12,R,336928,0.042816269,0.0428
House,Ohio,NA,2018,District 13,98047,"DePizzo, Christopher",Challenger,153323,"Ryan, Tim",Incumbent,NA,NA,NA,NA,NA,55276,D,0,39.01,60.99,NA,39,OH,OH-13,13,OH13,D,251370,0.219898954,-0.2198
House,Ohio,NA,2018,District 14,169809,"Joyce, David",Incumbent,137549,"Rader, Elizabeth",Challenger,NA,NA,NA,NA,NA,32260,R,0,55.25,44.75,NA,39,OH,OH-14,14,OH14,R,307358,0.104959038,0.105
House,Ohio,NA,2018,District 15,170593,"Stivers, Steve",Incumbent,116112,"Neal, Rick",Challenger,Libertarian,5738,"Miller, Johnathan",Challenger,NA,54481,R,1.96,59.5,40.5,NA,39,OH,OH-15,15,OH15,R,286705,0.19002459,0.19
House,Ohio,NA,2018,District 16,170029,"Gonzalez, Anthony",Challenger,129681,"Palmer, Susan Moran",Challenger,NA,NA,NA,NA,NA,40348,R,0,56.73,43.27,NA,39,OH,OH-16,16,OH16,R,299710,0.134623469,0.1346
House,Oklahoma,NA,2018,District 1,150129,"Hern, Kevin",Challenger,103042,"Gilpin, Tim",Challenger,NA,NA,NA,NA,NA,47087,R,0,59.3,40.7,NA,40,OK,OK-01,1,OK01,R,253171,0.185988917,0.186
House,Oklahoma,NA,2018,District 2,140451,"Mullin, Markwayne",Incumbent,65021,"Nichols, Jason",Challenger,Independent,6390,"Foreman, John",Challenger,4140,75430,R,2.96,68.36,31.64,"The other vote was: Castaldo, Richard (Libertarian) 4,140",40,OK,OK-02,2,OK02,R,205472,0.36710598,0.3672
House,Oklahoma,NA,2018,District 3,172913,"Lucas, Frank D.",Incumbent,61152,"Robbins, Frankie",Challenger,NA,NA,NA,NA,NA,111761,R,0,73.87,26.13,NA,40,OK,OK-03,3,OK03,R,234065,0.477478478,0.4774
House,Oklahoma,NA,2018,District 4,149227,"Cole, Tom",Incumbent,78088,"Brannon, Mary",Challenger,Independent,9323,"Peters, Ruby",Challenger,NA,71139,R,3.94,65.65,34.35,NA,40,OK,OK-04,4,OK04,R,227315,0.312953391,0.313
House,Oklahoma,NA,2018,District 5,117811,"Russell, Steve D.",Incumbent,121149,"Horn, Kendra",Challenger,NA,NA,NA,NA,NA,3338,D,0,49.3,50.7,NA,40,OK,OK-05,5,OK05,D,238960,0.013968865,-0.014
House,Oregon,NA,2018,District 1,116446,"Verbeek, John",Challenger,231198,"Bonamici, Suzanne",Incumbent,Libertarian,15121,"Layda, Drew",Challenger,484,114752,D,4.16,33.5,66.5,The other vote was: Scattered Write-Ins (Write-in) 484,41,OR,OR-01,1,OR01,D,347644,0.330084799,-0.33
House,Oregon,NA,2018,District 2,207597,"Walden, Greg",Incumbent,145298,"McLeod-Skinner, Jamie",Challenger,Independent,15536,"Roberts, Mark R.",Challenger,278,62299,R,4.21,58.83,41.17,The other vote was: Scattered Write-Ins (Write-in) 278,41,OR,OR-02,2,OR02,R,352895,0.17653693,0.1766
House,Oregon,NA,2018,District 3,76187,"Harrison, Thomas S. IV",Challenger,279019,"Blumenauer, Earl",Incumbent,Independent,21352,"Koller, Marc W.",Challenger,7768,202832,D,5.56,21.45,78.55,"The other vote was: Dye, Gary Lyndon (Libertarian) 5,767; Marsh, Michael Paul (Constitution) 1,487; Scattered Write-Ins (Write-in) 514",41,OR,OR-03,3,OR03,D,355206,0.57102639,-0.571
House,Oregon,NA,2018,District 4,152414,"Robinson, Art",Challenger,208710,"DeFazio, Peter A.",Incumbent,Pacific Green,5956,"Beilstein, Michael Allan",Challenger,5813,56296,D,1.6,42.21,57.79,"The other vote was: Jacobson, Richard R. (Libertarian) 5,370; Scattered Write-Ins (Write-in) 443",41,OR,OR-04,4,OR04,D,361124,0.155891051,-0.1558
House,Oregon,NA,2018,District 5,149887,"Callahan, Mark",Challenger,197187,"Schrader, Kurt",Incumbent,Libertarian,6054,"Souza, Daniel K.",Challenger,5341,47300,D,1.69,43.19,56.81,"The other vote was: Sandnes, Marvin (Pacific Green) 4,802; Scattered Write-Ins (Write-in) 539",41,OR,OR-05,5,OR05,D,347074,0.136282176,-0.1362
House,Pennsylvania,NA,2018,District 1,169053,"Fitzpatrick, Brian K.",Incumbent,160745,"Wallace, Scott",Challenger,NA,NA,NA,NA,NA,8308,R,0,51.26,48.74,NA,42,PA,PA-01,1,PA01,R,329798,0.025191178,0.0252
House,Pennsylvania,NA,2018,District 2,42382,"Torres, David",Challenger,159600,"Boyle, Brendan F.",Incumbent,NA,NA,NA,NA,NA,117218,D,0,20.98,79.02,NA,42,PA,PA-02,2,PA02,D,201982,0.580338842,-0.5804
House,Pennsylvania,NA,2018,District 3,20387,"Leib, Bryan",Challenger,287610,"Evans, Dwight",Incumbent,NA,NA,NA,NA,NA,267223,D,0,6.62,93.38,NA,42,PA,PA-03,3,PA03,D,307997,0.867615594,-0.8676
House,Pennsylvania,NA,2018,District 4,121467,"David, Daniel",Challenger,211524,"Dean, Madeleine",Challenger,NA,NA,NA,NA,NA,90057,D,0,36.48,63.52,NA,42,PA,PA-04,4,PA04,D,332991,0.270448751,-0.2704
House,Pennsylvania,NA,2018,District 5,106075,"Kim, Pearl",Challenger,198639,"Scanlon, Mary Gay",Challenger,NA,NA,NA,NA,NA,92564,D,0,34.81,65.19,NA,42,PA,PA-05,5,PA05,D,304714,0.303773374,-0.3038
House,Pennsylvania,NA,2018,District 6,124124,"McCauley, Greg",Challenger,177704,"Houlahan, Chrissy",Challenger,NA,NA,NA,NA,NA,53580,D,0,41.12,58.88,NA,42,PA,PA-06,6,PA06,D,301828,0.177518322,-0.1776
House,Pennsylvania,NA,2018,District 7,114437,"Nothstein, Marty",Challenger,140813,"Wild, Susan",Challenger,Libertarian,8011,"Silfies, Tim",Challenger,NA,26376,D,3.04,44.83,55.17,NA,42,PA,PA-07,7,PA07,D,255250,0.103333986,-0.1034
House,Pennsylvania,NA,2018,District 8,112563,"Chrin, John",Challenger,135603,"Cartwright, Matt",Incumbent,NA,NA,NA,NA,NA,23040,D,0,45.36,54.64,NA,42,PA,PA-08,8,PA08,D,248166,0.092841082,-0.0928
House,Pennsylvania,NA,2018,District 9,148723,"Meuser, Dan",Challenger,100204,"Wolff, Denny",Challenger,NA,NA,NA,NA,NA,48519,R,0,59.75,40.25,NA,42,PA,PA-09,9,PA09,R,248927,0.194912565,0.195
House,Pennsylvania,NA,2018,District 10,149365,"Perry, Scott",Incumbent,141668,"Scott, George",Challenger,NA,NA,NA,NA,NA,7697,R,0,51.32,48.68,NA,42,PA,PA-10,10,PA10,R,291033,0.026447173,0.0264
House,Pennsylvania,NA,2018,District 11,163708,"Smucker, Lloyd K.",Incumbent,113876,"King, Jessica",Challenger,NA,NA,NA,NA,NA,49832,R,0,58.98,41.02,NA,42,PA,PA-11,11,PA11,R,277584,0.179520433,0.1796
House,Pennsylvania,NA,2018,District 12,161047,"Marino, Thomas A.",Incumbent,82825,"Friedenberg, Marc",Challenger,NA,NA,NA,NA,NA,78222,R,0,66.04,33.96,NA,42,PA,PA-12,12,PA12,R,243872,0.32075023,0.3208
House,Pennsylvania,NA,2018,District 13,178533,"Joyce, John",Challenger,74733,"Ottaway, Brent",Challenger,NA,NA,NA,NA,NA,103800,R,0,70.49,29.51,NA,42,PA,PA-13,13,PA13,R,253266,0.409845775,0.4098
House,Pennsylvania,NA,2018,District 14,151386,"Reschenthaler, Guy",Challenger,110051,"Boerio, Bibiana",Challenger,NA,NA,NA,NA,NA,41335,R,0,57.91,42.09,NA,42,PA,PA-14,14,PA14,R,261437,0.158106924,0.1582
House,Pennsylvania,NA,2018,District 15,165245,"Thompson, Glenn Jr.",Challenger,78327,"Boser, Susan",Challenger,NA,NA,NA,NA,NA,86918,R,0,67.84,32.16,NA,42,PA,PA-15,15,PA15,R,243572,0.356847257,0.3568
House,Pennsylvania,NA,2018,District 16,135348,"Kelly, Mike",Incumbent,124109,"DiNicola, Ronald",Challenger,Libertarian,2939,"Beeman, Ebert G",Challenger,NA,11239,R,1.12,52.17,47.83,NA,42,PA,PA-16,16,PA16,R,259457,0.04331739,0.0434
House,Pennsylvania,NA,2018,District 17,142417,"Rothfus, Keith",Challenger,183162,"Lamb, Conor",Incumbent,NA,NA,NA,NA,NA,40745,D,0,43.74,56.26,NA,42,PA,PA-17,17,PA17,D,325579,0.125146278,-0.1252
House,Pennsylvania,NA,2018,District 18,0,NA,NA,231472,"Doyle, Mike",Incumbent,NA,NA,NA,NA,NA,231472,D,0,0,100,NA,42,PA,PA-18,18,PA18,D,231472,1,-1
House,Rhode Island,NA,2018,District 1,57567,"Donovan, Patrick  J.",Challenger,116099,"Cicilline, David N.",Incumbent,Write-in,417,Scattered Write-Ins,Challenger,NA,58532,D,0.24,33.15,66.85,NA,44,RI,RI-01,1,RI01,D,173666,0.337037762,-0.337
House,Rhode Island,NA,2018,District 2,72271,"Caiozzo, Salvatore",Challenger,126476,"Langevin, James R.",Incumbent,Write-in,450,Scattered Write-Ins,Challenger,NA,54205,D,0.23,36.36,63.64,NA,44,RI,RI-02,2,RI02,D,198747,0.272733676,-0.2728
House,South Carolina,NA,2018,District 1,141473,"Arrington, Katie",Challenger,145455,"Cunningham, Joe",Challenger,Write-in,505,Scattered Write-Ins,Challenger,NA,3982,D,0.18,49.31,50.69,NA,45,SC,SC-01,1,SC01,D,286928,0.013878046,-0.0138
House,South Carolina,NA,2018,District 2,144642,"Wilson, Joe",Incumbent,109199,"Carrigan, Sean",Challenger,American,3111,"Narang, Sonny",Challenger,187,35443,R,1.21,56.98,43.02,The other vote was: Scattered Write-Ins (Write-in) 187,45,SC,SC-02,2,SC02,R,253841,0.139626774,0.1396
House,South Carolina,NA,2018,District 3,153338,"Duncan, Jeff",Incumbent,70046,"Geren, Mary",Challenger,American,2697,"Moore, Dave",Challenger,123,83292,R,1.19,68.64,31.36,The other vote was: Scattered Write-Ins (Write-in) 123,45,SC,SC-03,3,SC03,R,223384,0.372864664,0.3728
House,South Carolina,NA,2018,District 4,145321,"Timmons, William",Challenger,89182,"Brown, Brandon P.",Challenger,American,9203,"Furay, Guy V.",Challenger,244,56139,R,3.77,61.97,38.03,The other vote was: Scattered Write-Ins (Write-in) 244,45,SC,SC-04,4,SC04,R,234503,0.239395658,0.2394
House,South Carolina,NA,2018,District 5,141757,"Norman, Ralph",Incumbent,103129,"Parnell, Archie",Challenger,Constitution,3443,"Chandler, Michael",Challenger,250,38628,R,1.39,57.89,42.11,The other vote was: Scattered Write-Ins (Write-in) 250,45,SC,SC-05,5,SC05,R,244886,0.157738703,0.1578
House,South Carolina,NA,2018,District 6,58282,"Gressmann, Gerhard",Challenger,144765,"Clyburn, James E.",Incumbent,Green,3214,"Pugh, Bryan",Challenger,172,86483,D,1.56,28.7,71.3,The other vote was: Scattered Write-Ins (Write-in) 172,45,SC,SC-06,6,SC06,D,203047,0.425926017,-0.426
House,South Carolina,NA,2018,District 7,142681,"Rice, Tom",Incumbent,96564,"Williams, Robert",Challenger,Write-in,309,Scattered Write-Ins,Challenger,NA,46117,R,0.13,59.64,40.36,NA,45,SC,SC-07,7,SC07,R,239245,0.192760559,0.1928
House,South Dakota,NA,2018,At Large,202695,"Johnson, Dusty",Challenger,121033,"Bjorkman, Timothy",Challenger,Independent,7323,"Wieczorek, Ronald",Challenger,4914,81662,R,2.18,62.61,37.39,"The other vote was: Hendrickson, George (Libertarian) 4,914",46,SD,SD-AL,0,SD00,R,323728,0.252254979,0.2522
House,Tennessee,NA,2018,District 1,172835,"Roe, Phil",Incumbent,47138,"Olsen, Martin",Challenger,Independent,4309,"Salyer, Michael D.",Challenger,NA,125697,R,1.92,78.57,21.43,NA,47,TN,TN-01,1,TN01,R,219973,0.571420129,0.5714
House,Tennessee,NA,2018,District 3,156512,"Fleischmann, Chuck",Incumbent,84731,"Mitchell, Danielle",Challenger,Independent,4522,"Tyler, Rick",Challenger,NA,71781,R,1.84,64.88,35.12,NA,47,TN,TN-03,3,TN03,R,241243,0.297546457,0.2976
House,Tennessee,NA,2018,District 4,147323,"DesJarlais, Scott",Incumbent,78065,"Phillips, Mariah",Challenger,Independent,7056,"Shupe, Michael",Challenger,7,69258,R,3.04,65.36,34.64,"The other vote was: Steele, Russell Wayne (Write-in) 7",47,TN,TN-04,4,TN04,R,225388,0.30728344,0.3072
House,Tennessee,NA,2018,District 5,84317,"Ball, Jody",Challenger,177923,"Cooper, Jim",Incumbent,Write-in,8,"Weaver, Marshal",Challenger,NA,93606,D,0,32.15,67.85,NA,47,TN,TN-05,5,TN05,D,262240,0.356947834,-0.357
House,Tennessee,NA,2018,District 2,172856,"Burchett, Tim",Challenger,86668,"Hoyos, Renee",Challenger,Independent,967,"Samples, Greg",Challenger,1643,86188,R,0.37,66.61,33.39,"The other vote was: Grunau, Jeffrey (Independent) 657; Whitmire, Marc (Independent) 637; Latorre, Keith A. (Independent) 349",47,TN,TN-02,2,TN02,R,259524,0.332100307,0.3322
House,Tennessee,NA,2018,District 6,172810,"Rose, John",Challenger,70370,"Barlow, Dawn",Challenger,Independent,3426,"Ross, David",Challenger,2134,102440,R,1.38,71.06,28.94,"The other vote was: Dunn, Lloyd (Independent) 2,134",47,TN,TN-06,6,TN06,R,243180,0.421251748,0.4212
House,Tennessee,NA,2018,District 7,170071,"Green, Mark",Challenger,81661,"Kanew, Justin",Challenger,Independent,1582,"Ladner, Leonard D.",Challenger,1070,88410,R,0.62,67.56,32.44,"The other vote was: Legendre, Brent (Independent) 1,070",47,TN,TN-07,7,TN07,R,251732,0.351206839,0.3512
House,Tennessee,NA,2018,District 8,168030,"Kustoff, David",Incumbent,74755,"Pearson, Erika Stotts",Challenger,Independent,5560,"Hart, James L.",Challenger,NA,93275,R,2.24,69.21,30.79,NA,47,TN,TN-08,8,TN08,R,242785,0.384187656,0.3842
House,Tennessee,NA,2018,District 9,34901,"Bergmann, Charlotte",Challenger,145139,"Cohen, Stephen I.",Incumbent,Independent,1436,"AwGoWhat, Leo",Challenger,NA,110238,D,0.79,19.39,80.61,NA,47,TN,TN-09,9,TN09,D,180040,0.612297267,-0.6122
House,Texas,NA,2018,District 1,168165,"Gohmert, Louie",Incumbent,61263,"McKellar, Shirley J.",Challenger,Libertarian,3292,"Callaway, Jeff",Challenger,NA,106902,R,1.41,73.3,26.7,NA,48,TX,TX-01,1,TX01,R,229428,0.465950102,0.466
House,Texas,NA,2018,District 2,139188,"Crenshaw, Daniel",Challenger,119992,"Litton, Todd",Challenger,Libertarian,2373,"Gunnels, Patrick",Challenger,1839,19196,R,0.9,53.7,46.3,"The other vote was: Cubbler, Scott (Independent Party) 1,839",48,TX,TX-02,2,TX02,R,259180,0.074064357,0.074
House,Texas,NA,2018,District 3,169520,"Taylor, Van",Challenger,138234,"Burch, Lorie",Challenger,Libertarian,4604,"Claytor, Christopher J.",Challenger,153,31286,R,1.47,55.08,44.92,"The other vote was: Simmons, Jeff (Write-in) 153",48,TX,TX-03,3,TX03,R,307754,0.101659117,0.1016
House,Texas,NA,2018,District 4,188667,"Ratcliffe, John",Incumbent,57400,"Krantz, Catherine",Challenger,Libertarian,3178,"Ashby, Ken",Challenger,NA,131267,R,1.28,76.67,23.33,NA,48,TX,TX-04,4,TX04,R,246067,0.533460399,0.5334
House,Texas,NA,2018,District 5,130617,"Gooden, Lance",Challenger,78666,"Wood, Dan",Challenger,Write-in,224,"Gray, Phil",Challenger,NA,51951,R,0.11,62.41,37.59,NA,48,TX,TX-05,5,TX05,R,209283,0.248233254,0.2482
House,Texas,NA,2018,District 6,135961,"Wright, Ronald",Challenger,116350,"Sanchez, Jana Lynne",Challenger,Libertarian,3731,"Harber, Jason Allen",Challenger,NA,19611,R,1.46,53.89,46.11,NA,48,TX,TX-06,6,TX06,R,252311,0.077725505,0.0778
House,Texas,NA,2018,District 7,115642,"Culberson, John",Incumbent,127959,"Fletcher, Lizzie Pannill",Challenger,NA,NA,NA,NA,NA,12317,D,0,47.47,52.53,NA,48,TX,TX-07,7,TX07,D,243601,0.05056219,-0.0506
House,Texas,NA,2018,District 8,200619,"Brady, Kevin",Incumbent,67930,"David, Steven",Challenger,Libertarian,4621,"Duncan, Chris",Challenger,NA,132689,R,1.69,74.7,25.3,NA,48,TX,TX-08,8,TX08,R,268549,0.49409605,0.494
House,Texas,NA,2018,District 9,0,NA,NA,136256,"Green, Al",Incumbent,Libertarian,5940,"Kurtz, Phil",Challenger,10805,130316,D,3.88,0,100,"The other vote was: Hernandez, Benjamin (Independent Party) 5,774; Rogers, Kesha (Independent Party) 5,031",48,TX,TX-09,9,TX09,D,136256,0.956405589,-1
House,Texas,NA,2018,District 10,157166,"McCaul, Michael T.",Incumbent,144034,"Siegel, Mike",Challenger,Libertarian,6627,"Ryan, Mike",Challenger,NA,13132,R,2.15,52.18,47.82,NA,48,TX,TX-10,10,TX10,R,301200,0.043598938,0.0436
House,Texas,NA,2018,District 11,176603,"Conaway, Mike",Incumbent,40631,"Leeder, Jennie Lou",Challenger,Libertarian,3143,"Smith, Rhett R.",Challenger,NA,135972,R,1.43,81.3,18.7,NA,48,TX,TX-11,11,TX11,R,217234,0.625924119,0.626
House,Texas,NA,2018,District 12,172557,"Granger, Kay",Incumbent,90994,"Adia, Vanessa",Challenger,Libertarian,4940,"Leddy, Jacob",Challenger,NA,81563,R,1.84,65.47,34.53,NA,48,TX,TX-12,12,TX12,R,263551,0.309477103,0.3094
House,Texas,NA,2018,District 13,169027,"Thornberry, Mac",Incumbent,35083,"Sagan, Greg",Challenger,Libertarian,3175,"DeWeese, Calvin",Challenger,NA,133944,R,1.53,82.81,17.19,NA,48,TX,TX-13,13,TX13,R,204110,0.656234383,0.6562
House,Texas,NA,2018,District 14,138942,"Weber, Randy",Incumbent,92212,"Bell, Adrienne",Challenger,Libertarian,3374,"Conley, Don E. III",Challenger,NA,46730,R,1.44,60.11,39.89,NA,48,TX,TX-14,14,TX14,R,231154,0.202159599,0.2022
House,Texas,NA,2018,District 15,63862,"Westley, Tim",Challenger,98333,"Gonzalez, Vicente",Incumbent,Libertarian,2607,"Cristo, Anthony",Challenger,NA,34471,D,1.58,39.37,60.63,NA,48,TX,TX-15,15,TX15,D,162195,0.21252813,-0.2126
House,Texas,NA,2018,District 16,49127,"Seeberger, Rick",Challenger,124437,"Escobar, Veronica",Challenger,Independent,8147,"Mendoza, Ben E.",Challenger,43,75310,D,4.48,28.3,71.7,"The other vote was: Williams, Sam (Write-in) 43",48,TX,TX-16,16,TX16,D,173564,0.433903344,-0.434
House,Texas,NA,2018,District 17,134841,"Flores, Bill",Incumbent,98070,"Kennedy, Rick",Challenger,Libertarian,4440,"Churchman, Peter",Challenger,NA,36771,R,1.87,57.89,42.11,NA,48,TX,TX-17,17,TX17,R,232911,0.157875755,0.1578
House,Texas,NA,2018,District 18,38368,"Pate, Ava Reynero",Challenger,138704,"Jackson Lee, Sheila",Incumbent,Libertarian,4067,"Spencer, Luke",Challenger,3193,100336,D,2.21,21.67,78.33,"The other vote was: Duncan, Vince (Independent) 3,193",48,TX,TX-18,18,TX18,D,177072,0.566639559,-0.5666
House,Texas,NA,2018,District 19,151946,"Arrington, Jodey",Incumbent,50039,"Levario, Miguel",Challenger,NA,NA,NA,NA,NA,101907,R,0,75.23,24.77,NA,48,TX,TX-19,19,TX19,R,201985,0.504527564,0.5046
House,Texas,NA,2018,District 20,0,NA,NA,139038,"Castro, Joaquin",Incumbent,Libertarian,32925,"Blunt, Jeffrey C.",Challenger,NA,106113,D,19.15,0,100,NA,48,TX,TX-20,20,TX20,D,139038,0.763194235,-1
House,Texas,NA,2018,District 21,177654,"Roy, Chip",Challenger,168421,"Kopser, Joseph",Challenger,Libertarian,7542,"Santos, Lee",Challenger,NA,9233,R,2.13,51.33,48.67,NA,48,TX,TX-21,21,TX21,R,346075,0.026679188,0.0266
House,Texas,NA,2018,District 22,152750,"Olson, Pete",Incumbent,138153,"Kulkarni, Sri Preston",Challenger,Libertarian,3261,"McElligott, John B.",Challenger,3241,14597,R,1.1,52.51,47.49,"The other vote was: Sweny, Kellen (Independent) 3,241",48,TX,TX-22,22,TX22,R,290903,0.050178238,0.0502
House,Texas,NA,2018,District 23,103285,"Hurd, Will",Incumbent,102359,"Jones, Gina Ortiz",Challenger,Libertarian,4425,"Corvalan, Ruben",Challenger,NA,926,R,2.11,50.23,49.77,NA,48,TX,TX-23,23,TX23,R,205644,0.004502927,0.0046
House,Texas,NA,2018,District 24,133317,"Marchant, Kenny E.",Incumbent,125231,"McDowell, Jan",Challenger,Libertarian,4870,"Kolls, Mike",Challenger,NA,8086,R,1.85,51.56,48.44,NA,48,TX,TX-24,24,TX24,R,258548,0.031274657,0.0312
House,Texas,NA,2018,District 25,163023,"Williams, Roger",Incumbent,136385,"Oliver, Julie",Challenger,Libertarian,5145,"Lindsey, Desarae",Challenger,NA,26638,R,1.69,54.45,45.55,NA,48,TX,TX-25,25,TX25,R,299408,0.088968899,0.089
House,Texas,NA,2018,District 26,185551,"Burgess, Michael C.",Incumbent,121938,"Fagan, Linsey",Challenger,Libertarian,5016,"Boler, Mark",Challenger,NA,63613,R,1.61,60.34,39.66,NA,48,TX,TX-26,26,TX26,R,307489,0.206878945,0.2068
House,Texas,NA,2018,District 27,125118,"Cloud, Michael",Incumbent,75929,"Holguin, Eric",Challenger,Independent,4274,"Duerr, James",Challenger,2100,49189,R,2.06,62.23,37.77,"The other vote was: Tinus, Daniel (Libertarian) 2,100",48,TX,TX-27,27,TX27,R,201047,0.244664183,0.2446
House,Texas,NA,2018,District 28,0,NA,NA,117494,"Cuellar, Henry",Incumbent,Libertarian,21732,"Thomas, Arthur IV",Challenger,NA,95762,D,15.61,0,100,NA,48,TX,TX-28,28,TX28,D,117494,0.815037364,-1
House,Texas,NA,2018,District 29,28098,"Aronoff, Phillip",Challenger,88188,"Garcia, Sylvia R.",Challenger,Libertarian,1199,"Burns, Cullen",Challenger,9,60090,D,1.02,24.16,75.84,"The other vote was: Garza, Johnathan (Write-in) 9",48,TX,TX-29,29,TX29,D,116286,0.516743202,-0.5168
House,Texas,NA,2018,District 30,0,NA,NA,166784,"Johnson, Eddie Bernice",Incumbent,Libertarian,16390,"Jones, Shawn",Challenger,NA,150394,D,8.95,0,100,NA,48,TX,TX-30,30,TX30,D,166784,0.901729183,-1
House,Texas,NA,2018,District 31,144680,"Carter, John",Incumbent,136362,"Hegar, Mary Jennings",Challenger,Libertarian,4965,"Hope, Jason",Challenger,NA,8318,R,1.74,51.48,48.52,NA,48,TX,TX-31,31,TX31,R,281042,0.029597,0.0296
House,Texas,NA,2018,District 32,126101,"Sessions, Pete",Incumbent,144067,"Allred, Colin",Challenger,Libertarian,5452,"Baker, Melina",Challenger,NA,17966,D,1.98,46.68,53.32,NA,48,TX,TX-32,32,TX32,D,270168,0.066499363,-0.0664
House,Texas,NA,2018,District 33,26120,"Billups, Willie",Challenger,90805,"Veasey, Marc",Incumbent,Libertarian,2299,"Reeves, Jason",Challenger,NA,64685,D,1.93,22.34,77.66,NA,48,TX,TX-33,33,TX33,D,116925,0.553217875,-0.5532
