Count,pollster,sample_size,type,bmonth,bday,year,emonth,eday,days_until_election,poll_date,party,support
1076,NA,1009,NA,10,4,2000,10,8,32,10/8/00,R,43
1077,NA,999,NA,10,6,2000,10,9,30.5,10/9/00,D,39
1077,NA,999,NA,10,6,2000,10,9,30.5,10/9/00,R,36
1078,NA,1829,NA,11,2,2000,11,5,3.5,11/5/00,D,48
1078,NA,1829,NA,11,2,2000,11,5,3.5,11/5/00,R,42
1079,NA,1000,NA,9,17,2000,9,20,49.5,9/20/00,D,37
1079,NA,1000,NA,9,17,2000,9,20,49.5,9/20/00,R,38
1080,NA,1273,NA,11,2,2000,11,5,3.5,11/5/00,D,41
1080,NA,1273,NA,11,2,2000,11,5,3.5,11/5/00,R,38
1081,NA,756,NA,10,13,2000,10,15,24,10/15/00,D,47
1081,NA,756,NA,10,13,2000,10,15,24,10/15/00,R,46
1082,NA,1000,NA,3,13,2000,3,15,238,3/15/00,D,46
1082,NA,1000,NA,3,13,2000,3,15,238,3/15/00,R,43
1083,NA,1000,NA,4,15,2000,4,18,204.5,4/18/00,D,41
1083,NA,1000,NA,4,15,2000,4,18,204.5,4/18/00,R,42
1084,NA,1000,NA,9,24,2000,9,27,42.5,9/27/00,D,40
1084,NA,1000,NA,9,24,2000,9,27,42.5,9/27/00,R,38
1085,NA,1000,NA,10,12,2000,10,17,23.5,10/17/00,D,43
1085,NA,1000,NA,10,12,2000,10,17,23.5,10/17/00,R,39
1086,NA,603,NA,10,12,2000,10,13,25.5,10/13/00,D,42
1086,NA,603,NA,10,12,2000,10,13,25.5,10/13/00,R,48
1087,NA,803,NA,10,12,2000,10,13,25.5,10/13/00,R,44
1088,NA,1005,NA,9,10,2000,9,12,57,9/12/00,D,41
1088,NA,1005,NA,9,10,2000,9,12,57,9/12/00,R,36
1089,NA,814.1940918,NA,3,1,2000,3,31,236,3/31/00,D,43
1089,NA,814.1940918,NA,3,1,2000,3,31,236,3/31/00,R,41
1090,NA,773,NA,9,7,2000,9,12,58.5,9/12/00,D,44
1090,NA,773,NA,9,7,2000,9,12,58.5,9/12/00,R,35
1091,NA,1000,NA,9,26,2000,10,1,39.5,10/1/00,D,39
1091,NA,1000,NA,9,26,2000,10,1,39.5,10/1/00,R,37
1092,NA,971,NA,2,9,2000,2,14,269.5,2/14/00,D,47
1092,NA,971,NA,2,9,2000,2,14,269.5,2/14/00,R,44
1093,NA,1007,NA,8,8,2000,8,10,90,8/10/00,D,43
1093,NA,1007,NA,8,8,2000,8,10,90,8/10/00,R,44
1094,NA,807,NA,7,16,2000,7,19,112.5,7/19/00,D,45
1094,NA,807,NA,7,16,2000,7,19,112.5,7/19/00,R,38
1095,NA,1000,NA,10,9,2000,10,12,27.5,10/12/00,D,42
1095,NA,1000,NA,10,9,2000,10,12,27.5,10/12/00,R,39
1096,NA,916,NA,7,11,2000,7,17,116,7/17/00,D,44
1096,NA,916,NA,7,11,2000,7,17,116,7/17/00,R,33
1097,NA,1000,NA,9,19,2000,9,24,46.5,9/24/00,D,36
1097,NA,1000,NA,9,19,2000,9,24,46.5,9/24/00,R,41
1098,NA,1027,NA,10,9,2000,10,10,28.5,10/10/00,D,48
1098,NA,1027,NA,10,9,2000,10,10,28.5,10/10/00,R,42
1099,NA,864.9025269,NA,6,1,2000,6,30,144.5,6/30/00,D,41
1099,NA,864.9025269,NA,6,1,2000,6,30,144.5,6/30/00,R,43
1100,NA,636,NA,10,4,2000,10,5,33.5,10/5/00,D,43
1100,NA,636,NA,10,4,2000,10,5,33.5,10/5/00,R,42
1101,NA,800,NA,4,5,2000,4,9,214,4/9/00,D,36
1101,NA,800,NA,4,5,2000,4,9,214,4/9/00,R,40
1102,NA,1001,NA,7,20,2000,7,23,108.5,7/23/00,D,46
1102,NA,1001,NA,7,20,2000,7,23,108.5,7/23/00,R,45
1103,NA,1000,NA,10,4,2000,10,9,31.5,10/9/00,D,41
1103,NA,1000,NA,10,4,2000,10,9,31.5,10/9/00,R,39
1104,NA,839.1326294,NA,4,29,2000,5,1,191,5/1/00,D,40
1104,NA,839.1326294,NA,4,29,2000,5,1,191,5/1/00,R,40
1105,NA,2350,NA,11,5,2000,11,6,1.5,11/6/00,D,49
1106,NA,1000,NA,9,21,2000,9,26,44.5,9/26/00,D,39
1106,NA,1000,NA,9,21,2000,9,26,44.5,9/26/00,R,40
1107,NA,1000,NA,10,25,2000,10,30,10.5,10/30/00,D,41
1107,NA,1000,NA,10,25,2000,10,30,10.5,10/30/00,R,39
1108,NA,879,NA,3,8,2000,3,10,243,3/10/00,D,38
1108,NA,879,NA,3,8,2000,3,10,243,3/10/00,R,37
1109,NA,1000,NA,9,20,2000,9,25,45.5,9/25/00,D,38
1109,NA,1000,NA,9,20,2000,9,25,45.5,9/25/00,R,41
1110,NA,1000,NA,8,13,2000,8,14,85.5,8/14/00,D,37
1110,NA,1000,NA,8,13,2000,8,14,85.5,8/14/00,R,38
1111,NA,1000,NA,6,4,2000,6,5,155.5,6/5/00,D,35
1111,NA,1000,NA,6,4,2000,6,5,155.5,6/5/00,R,39
1112,NA,800,NA,1,20,2000,1,25,289.5,1/25/00,D,42
1112,NA,800,NA,1,20,2000,1,25,289.5,1/25/00,R,39
1113,NA,1001,NA,9,4,2000,9,6,63,9/6/00,D,38
1113,NA,1001,NA,9,4,2000,9,6,63,9/6/00,R,37
1114,NA,1000,NA,9,15,2000,9,17,52,9/17/00,D,43
1114,NA,1000,NA,9,15,2000,9,17,52,9/17/00,R,44
1115,NA,1805,NA,11,1,2000,11,4,4.5,11/4/00,D,47
1115,NA,1805,NA,11,1,2000,11,4,4.5,11/4/00,R,43
1116,NA,1000,NA,8,15,2000,8,16,83.5,8/16/00,D,39
1116,NA,1000,NA,8,15,2000,8,16,83.5,8/16/00,R,38
1117,NA,1000,NA,9,12,2000,9,17,53.5,9/17/00,D,38
1117,NA,1000,NA,9,12,2000,9,17,53.5,9/17/00,R,39
1118,NA,2386,NA,11,4,2000,11,5,2.5,11/5/00,D,48
1118,NA,2386,NA,11,4,2000,11,5,2.5,11/5/00,R,47
1119,NA,1026,NA,11,3,2000,11,5,3,11/5/00,D,44
1119,NA,1026,NA,11,3,2000,11,5,3,11/5/00,R,47
1120,NA,890,NA,7,14,2000,7,17,114.5,7/17/00,D,37
1120,NA,890,NA,7,14,2000,7,17,114.5,7/17/00,R,37
1121,NA,654.2962036,NA,1,1,2000,1,31,296,1/31/00,D,43
1121,NA,654.2962036,NA,1,1,2000,1,31,296,1/31/00,R,39
1122,NA,1276,NA,1,12,2000,1,13,299.5,1/13/00,D,48
1122,NA,1276,NA,1,12,2000,1,13,299.5,1/13/00,R,37
1123,NA,697,NA,8,18,2000,8,19,80.5,8/19/00,D,48
1123,NA,697,NA,8,18,2000,8,19,80.5,8/19/00,R,46
1124,NA,502,NA,3,10,2000,3,12,241,3/12/00,R,48
1125,NA,825,NA,10,18,2000,10,21,18.5,10/21/00,D,38
1125,NA,825,NA,10,18,2000,10,21,18.5,10/21/00,R,38
1126,NA,900,NA,9,6,2000,9,7,61.5,9/7/00,D,41
1126,NA,900,NA,9,6,2000,9,7,61.5,9/7/00,R,40
1127,NA,1000,NA,10,24,2000,10,29,11.5,10/29/00,D,42
1127,NA,1000,NA,10,24,2000,10,29,11.5,10/29/00,R,38
1128,NA,1012,NA,6,9,2000,6,12,149.5,6/12/00,D,35
1128,NA,1012,NA,6,9,2000,6,12,149.5,6/12/00,R,35
1129,NA,1010,NA,9,5,2000,9,7,62,9/7/00,D,41
1129,NA,1010,NA,9,5,2000,9,7,62,9/7/00,R,36
1130,NA,1000,NA,9,27,2000,10,2,38.5,10/2/00,D,40
1130,NA,1000,NA,9,27,2000,10,2,38.5,10/2/00,R,37
1131,NA,1001,NA,7,8,2000,7,10,121,7/10/00,D,41
1131,NA,1001,NA,7,8,2000,7,10,121,7/10/00,R,36
1132,NA,1267,NA,9,9,2000,9,13,57,9/13/00,D,41
1132,NA,1267,NA,9,9,2000,9,13,57,9/13/00,R,38
1133,NA,1319,NA,1,5,2000,1,6,306.5,1/6/00,D,46
1133,NA,1319,NA,1,5,2000,1,6,306.5,1/6/00,R,41
1134,NA,1000,NA,9,6,2000,9,11,59.5,9/11/00,D,41
1134,NA,1000,NA,9,6,2000,9,11,59.5,9/11/00,R,37
1135,NA,1000,NA,8,4,2000,8,6,94,8/6/00,D,33
1135,NA,1000,NA,8,4,2000,8,6,94,8/6/00,R,41
1136,NA,800,NA,7,23,2000,7,25,106,7/25/00,D,36
1136,NA,800,NA,7,23,2000,7,25,106,7/25/00,R,39
1137,NA,1000,NA,9,13,2000,9,18,52.5,9/18/00,D,39
1137,NA,1000,NA,9,13,2000,9,18,52.5,9/18/00,R,38
1138,NA,1000,NA,7,30,2000,7,31,99.5,7/31/00,D,38
1138,NA,1000,NA,7,30,2000,7,31,99.5,7/31/00,R,37
1139,NA,1273.943481,NA,9,4,2000,9,6,63,9/6/00,D,47
1139,NA,1273.943481,NA,9,4,2000,9,6,63,9/6/00,R,46
1140,NA,1002,NA,5,29,2000,5,31,161,5/31/00,D,44
1140,NA,1002,NA,5,29,2000,5,31,161,5/31/00,R,36
1141,NA,1000,NA,10,29,2000,11,1,7.5,11/1/00,D,43
1141,NA,1000,NA,10,29,2000,11,1,7.5,11/1/00,R,41
1142,NA,1016,NA,5,10,2000,5,13,179.5,5/13/00,D,36
1143,NA,1000,NA,6,11,2000,6,13,148,6/13/00,D,42
1143,NA,1000,NA,6,11,2000,6,13,148,6/13/00,R,40
1144,NA,483,NA,2,4,2000,2,6,276,2/6/00,D,44
1144,NA,483,NA,2,4,2000,2,6,276,2/6/00,R,49
1145,NA,800,NA,8,20,2000,8,22,78,8/22/00,D,45
1145,NA,800,NA,8,20,2000,8,22,78,8/22/00,R,46
1146,NA,1000,NA,9,18,2000,9,21,48.5,9/21/00,D,36
1146,NA,1000,NA,9,18,2000,9,21,48.5,9/21/00,R,40
1147,NA,1217,NA,3,21,2000,3,24,229.5,3/24/00,D,39
1147,NA,1217,NA,3,21,2000,3,24,229.5,3/24/00,R,38
1148,NA,814,NA,1,7,2000,1,10,303.5,1/10/00,D,49
1148,NA,814,NA,1,7,2000,1,10,303.5,1/10/00,R,45
1149,NA,800,NA,10,18,2000,10,20,19,10/20/00,D,47
1149,NA,800,NA,10,18,2000,10,20,19,10/20/00,R,43
1150,NA,716,NA,5,10,2000,5,13,179.5,5/13/00,D,42
1150,NA,716,NA,5,10,2000,5,13,179.5,5/13/00,R,39
1151,NA,766,NA,9,20,2000,9,22,47,9/22/00,D,46
1151,NA,766,NA,9,20,2000,9,22,47,9/22/00,R,46
1152,NA,1000,NA,8,2,2000,8,3,96.5,8/3/00,D,39
1152,NA,1000,NA,8,2,2000,8,3,96.5,8/3/00,R,36
1153,NA,1000,NA,7,31,2000,7,30,99.5,7/30/00,D,39
1153,NA,1000,NA,7,31,2000,7,30,99.5,7/30/00,R,38
1154,NA,632,NA,7,25,2000,7,26,104.5,7/26/00,D,47
1154,NA,632,NA,7,25,2000,7,26,104.5,7/26/00,R,47
1155,NBC News/Wall Street Journal Poll,945.5666504,NA,9,3,2002,9,5,62,9/5/02,D,42
1155,NBC News/Wall Street Journal Poll,945.5666504,NA,9,3,2002,9,5,62,9/5/02,R,42
1156,Ipsos-Reid/Cook Political Report,791.5999756,NA,10,28,2002,10,31,6.5,10/31/02,D,45
1156,Ipsos-Reid/Cook Political Report,791.5999756,NA,10,28,2002,10,31,6.5,10/31/02,R,44
1157,CNN/Time,1074.06665,NA,10,21,2002,10,22,14.5,10/22/02,D,50
1157,CNN/Time,1074.06665,NA,10,21,2002,10,22,14.5,10/22/02,R,41
1158,Zogby America,1001,NA,5,14,2002,5,16,174,5/16/02,D,45
1158,Zogby America,1001,NA,5,14,2002,5,16,174,5/16/02,R,44
1159,Marist Poll,1314.599976,NA,5,14,2002,5,16,174,5/16/02,D,40
1159,Marist Poll,1314.599976,NA,5,14,2002,5,16,174,5/16/02,R,40
1160,Ipsos-Reid/Cook Political Report,791.5999756,NA,1,4,2002,1,6,304,1/6/02,D,43
1160,Ipsos-Reid/Cook Political Report,791.5999756,NA,1,4,2002,1,6,304,1/6/02,R,44
1161,Princeton Survey Research Associates,1158.033325,NA,4,14,2002,4,16,204,4/16/02,D,38
1162,NBC News/Wall Street Journal Poll,842.5,NA,1,14,2002,1,16,294,1/16/02,D,39
1162,NBC News/Wall Street Journal Poll,842.5,NA,1,14,2002,1,16,294,1/16/02,R,37
1163,Public Opinion Strategies,1006,NA,1,29,2002,1,31,279,1/31/02,D,32
1163,Public Opinion Strategies,1006,NA,1,29,2002,1,31,279,1/31/02,R,32
1164,Investor's Bussiness Daily/Christain Science Monitor,912,NA,10,7,2002,10,13,26,10/13/02,D,47
1164,Investor's Bussiness Daily/Christain Science Monitor,912,NA,10,7,2002,10,13,26,10/13/02,R,40
1165,Zogby America,1001,NA,10,22,2002,10,24,13,10/24/02,D,47
1165,Zogby America,1001,NA,10,22,2002,10,24,13,10/24/02,R,44
1166,Pew Research,488.3999939,NA,5,28,2002,6,2,158.5,6/2/02,D,42
1166,Pew Research,488.3999939,NA,5,28,2002,6,2,158.5,6/2/02,R,42
1167,Pew Research,488.3999939,NA,3,19,2002,3,25,228,3/25/02,D,40
1167,Pew Research,488.3999939,NA,3,19,2002,3,25,228,3/25/02,R,43
1168,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,22,2002,9,23,43.5,9/23/02,D,40
1168,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,22,2002,9,23,43.5,9/23/02,R,40
1169,"Greenberg, Quinlan, Rosner, Research (D)",1035,NA,10,30,2002,11,2,4.5,11/2/02,D,46
1169,"Greenberg, Quinlan, Rosner, Research (D)",1035,NA,10,30,2002,11,2,4.5,11/2/02,R,44
1170,ABC,1417.666626,NA,9,3,2002,9,6,61.5,9/6/02,D,41
1170,ABC,1417.666626,NA,9,3,2002,9,6,61.5,9/6/02,R,49
1171,NBC News/Wall Street Journal Poll,945.5666504,NA,7,14,2002,7,16,113,7/16/02,D,41
1171,NBC News/Wall Street Journal Poll,945.5666504,NA,7,14,2002,7,16,113,7/16/02,R,43
1172,Ipsos-Reid/Cook Political Report,505,NA,10,25,2002,10,31,8,10/31/02,D,45
1172,Ipsos-Reid/Cook Political Report,505,NA,10,25,2002,10,31,8,10/31/02,R,44
1173,"Greenberg, Quinlan, Rosner, Research (D)",1144.93335,NA,9,2,2002,9,2,64,9/2/02,D,46
1173,"Greenberg, Quinlan, Rosner, Research (D)",1144.93335,NA,9,2,2002,9,2,64,9/2/02,R,44
1174,CBS News Poll,1417.666626,NA,10,10,2002,10,11,25.5,10/11/02,D,46
1174,CBS News Poll,1417.666626,NA,10,10,2002,10,11,25.5,10/11/02,R,43
1175,CNN/Time,1061,NA,10,31,2002,11,3,3.5,11/3/02,D,49
1175,CNN/Time,1061,NA,10,31,2002,11,3,3.5,11/3/02,R,44
1176,The Los Angeles Times,1163,NA,8,22,2002,8,25,73.5,8/25/02,D,47
1176,The Los Angeles Times,1163,NA,8,22,2002,8,25,73.5,8/25/02,R,39
1177,CNN/USA Today/Gallup Poll,955.9666748,NA,3,14,2002,3,16,235,3/16/02,D,46
1177,CNN/USA Today/Gallup Poll,955.9666748,NA,3,14,2002,3,16,235,3/16/02,R,46
1178,Princeton Survey Research Associates,1054.966675,NA,9,20,2002,9,22,45,9/22/02,D,44
1178,Princeton Survey Research Associates,1054.966675,NA,9,20,2002,9,22,45,9/22/02,R,43
1179,ABC,1028,NA,9,23,2002,9,26,41.5,9/26/02,D,49
1179,ABC,1028,NA,9,23,2002,9,26,41.5,9/26/02,R,47
1180,ABC News/Washington Post,1507,NA,1,24,2002,1,27,283.5,1/27/02,R,50
1181,CBS News/New York Times,927.666687,NA,9,30,2002,10,2,35,10/2/02,D,46
1181,CBS News/New York Times,927.666687,NA,9,30,2002,10,2,35,10/2/02,R,44
1182,Zogby America,1001,NA,9,30,2002,10,2,35,10/2/02,D,46
1182,Zogby America,1001,NA,9,30,2002,10,2,35,10/2/02,R,44
1183,"Greenberg, Quinlan, Rosner, Research (D)",304,NA,10,3,2002,10,5,32,10/5/02,D,46
1183,"Greenberg, Quinlan, Rosner, Research (D)",304,NA,10,3,2002,10,5,32,10/5/02,R,43
1184,CNN/USA Today/Gallup Poll,955.9666748,NA,8,19,2002,8,21,77,8/21/02,D,50
1184,CNN/USA Today/Gallup Poll,955.9666748,NA,8,19,2002,8,21,77,8/21/02,R,42
1185,Princeton Survey Research Associates,1054.966675,NA,9,3,2002,9,5,62,9/5/02,D,46
1185,Princeton Survey Research Associates,1054.966675,NA,9,3,2002,9,5,62,9/5/02,R,41
1186,CNN/USA Today/Gallup Poll,955.9666748,NA,1,11,2002,1,14,296.5,1/14/02,D,43
1186,CNN/USA Today/Gallup Poll,955.9666748,NA,1,11,2002,1,14,296.5,1/14/02,R,46
1187,Public Opinion Strategies,1292.599976,NA,9,3,2002,9,5,62,9/5/02,D,42
1187,Public Opinion Strategies,1292.599976,NA,9,3,2002,9,5,62,9/5/02,R,42
1188,Garin-Hart-Yang Research Group for the DNC,1004,NA,7,24,2002,7,27,102.5,7/27/02,D,36
1188,Garin-Hart-Yang Research Group for the DNC,1004,NA,7,24,2002,7,27,102.5,7/27/02,R,33
1189,CNN/USA Today/Gallup Poll,1059.033325,NA,9,3,2002,9,5,62,9/5/02,D,35
1189,CNN/USA Today/Gallup Poll,1059.033325,NA,9,3,2002,9,5,62,9/5/02,R,37
1190,Public Opinion Strategies,1006,NA,10,26,2002,10,29,8.5,10/29/02,D,51
1190,Public Opinion Strategies,1006,NA,10,26,2002,10,29,8.5,10/29/02,R,49
1191,CNN/Time,787.4666748,NA,10,3,2002,10,6,31.5,10/6/02,D,48
1191,CNN/Time,787.4666748,NA,10,3,2002,10,6,31.5,10/6/02,R,47
1192,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,14,2002,6,16,143,6/16/02,D,37
1192,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,14,2002,6,16,143,6/16/02,R,38
1193,CNN/USA Today/Gallup Poll,955.9666748,NA,5,28,2002,5,29,160.5,5/29/02,D,45
1193,CNN/USA Today/Gallup Poll,955.9666748,NA,5,28,2002,5,29,160.5,5/29/02,R,46
1194,Pew Research,775,NA,10,15,2002,10,17,20,10/17/02,D,44
1194,Pew Research,775,NA,10,15,2002,10,17,20,10/17/02,R,44
1195,Associated Press Poll,581,NA,10,24,2002,10,25,11.5,10/25/02,D,43
1195,Associated Press Poll,581,NA,10,24,2002,10,25,11.5,10/25/02,R,46
1196,ABC,1314.599976,NA,7,14,2002,7,16,113,7/16/02,D,47
1196,ABC,1314.599976,NA,7,14,2002,7,16,113,7/16/02,R,46
1197,Fox News/Opinion Dynamics,532.4000244,NA,3,4,2002,3,7,244.5,3/7/02,D,36
1197,Fox News/Opinion Dynamics,532.4000244,NA,3,4,2002,3,7,244.5,3/7/02,R,35
1198,CNN/USA Today/Gallup Poll,955.9666748,NA,10,3,2002,10,6,31.5,10/6/02,D,48
1199,Ipsos-Reid/Cook Political Report,791.5999756,NA,1,18,2002,2,3,283,2/3/02,D,39
1199,Ipsos-Reid/Cook Political Report,791.5999756,NA,1,18,2002,2,3,283,2/3/02,R,46
1200,CNN/Time,787.4666748,NA,9,20,2002,9,22,45,9/22/02,D,50
1200,CNN/Time,787.4666748,NA,9,20,2002,9,22,45,9/22/02,R,46
1201,CNN/Time,1074.06665,NA,2,14,2002,2,16,263,2/16/02,D,32
1201,CNN/Time,1074.06665,NA,2,14,2002,2,16,263,2/16/02,R,40
1202,Zogby America,1287.599976,NA,1,14,2002,1,16,294,1/16/02,D,47
1202,Zogby America,1287.599976,NA,1,14,2002,1,16,294,1/16/02,R,43
1203,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,2,2002,9,5,62.5,9/5/02,D,41
1203,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,2,2002,9,5,62.5,9/5/02,R,37
1204,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,7,2002,6,9,150,6/9/02,D,39
1204,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,7,2002,6,9,150,6/9/02,R,44
1205,Ipsos-Reid/Cook Political Report,791.5999756,NA,3,14,2002,3,17,234.5,3/17/02,D,44
1205,Ipsos-Reid/Cook Political Report,791.5999756,NA,3,14,2002,3,17,234.5,3/17/02,R,39
1206,"Greenberg, Quinlan, Rosner, Research (D)",1000,NA,3,13,2002,3,19,234,3/19/02,D,38
1206,"Greenberg, Quinlan, Rosner, Research (D)",1000,NA,3,13,2002,3,19,234,3/19/02,R,36
1207,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,21,2002,6,23,136,6/23/02,D,39
1207,Ipsos-Reid/Cook Political Report,791.5999756,NA,6,21,2002,6,23,136,6/23/02,R,45
1208,Ipsos-Reid/Cook Political Report,505,NA,10,3,2002,10,5,32,10/5/02,D,46
1208,Ipsos-Reid/Cook Political Report,505,NA,10,3,2002,10,5,32,10/5/02,R,43
1209,NBC News/Wall Street Journal Poll,945.5666504,NA,6,14,2002,6,16,143,6/16/02,D,41
1209,NBC News/Wall Street Journal Poll,945.5666504,NA,6,14,2002,6,16,143,6/16/02,R,42
1210,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,3,2002,9,5,62,9/5/02,D,46
1210,Ipsos-Reid/Cook Political Report,791.5999756,NA,9,3,2002,9,5,62,9/5/02,R,41
1211,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,6,14,2002,6,16,143,6/16/02,D,49
1211,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,6,14,2002,6,16,143,6/16/02,R,40
1212,Fox News/Opinion Dynamics,532.4000244,NA,3,19,2002,3,25,228,3/25/02,D,39
1212,Fox News/Opinion Dynamics,532.4000244,NA,3,19,2002,3,25,228,3/25/02,R,44
1213,Pew Research,488.3999939,NA,1,14,2002,1,16,294,1/16/02,D,38
1213,Pew Research,488.3999939,NA,1,14,2002,1,16,294,1/16/02,R,41
1214,Pew Research,488.3999939,NA,2,27,2002,2,28,250.5,2/28/02,D,37
1214,Pew Research,488.3999939,NA,2,27,2002,2,28,250.5,2/28/02,R,40
1215,"Greenberg, Quinlan, Rosner, Research (D)",1158,NA,10,2,2002,10,2,34,10/2/02,D,46
1215,"Greenberg, Quinlan, Rosner, Research (D)",1158,NA,10,2,2002,10,2,34,10/2/02,R,44
1216,ABC,845,NA,10,31,2002,11,3,3.5,11/3/02,D,48
1216,ABC,845,NA,10,31,2002,11,3,3.5,11/3/02,R,48
1217,CNN/USA Today/Gallup Poll,1059.033325,NA,7,14,2002,7,16,113,7/16/02,R,34
1218,The Los Angeles Times,1163,NA,1,14,2002,2,16,278.5,2/16/02,D,47
1218,The Los Angeles Times,1163,NA,1,14,2002,2,16,278.5,2/16/02,R,41
1219,CNN/USA Today/Gallup Poll,1059.033325,NA,7,5,2002,7,8,121.5,7/8/02,D,39
1219,CNN/USA Today/Gallup Poll,1059.033325,NA,7,5,2002,7,8,121.5,7/8/02,R,40
1220,Fox News/Opinion Dynamics,532.4000244,NA,4,28,2002,4,30,190,4/30/02,D,38
1220,Fox News/Opinion Dynamics,532.4000244,NA,4,28,2002,4,30,190,4/30/02,R,40
1221,Garin-Hart-Yang Research Group,1205,NA,1,2,2002,1,8,304,1/8/02,D,31
1221,Garin-Hart-Yang Research Group,1205,NA,1,2,2002,1,8,304,1/8/02,R,32
1222,ABC,1417.666626,NA,9,23,2002,9,26,41.5,9/26/02,D,46
1222,ABC,1417.666626,NA,9,23,2002,9,26,41.5,9/26/02,R,42
1223,CNN/USA Today/Gallup Poll,1012,NA,10,18,2002,10,21,16.5,10/21/02,D,39
1223,CNN/USA Today/Gallup Poll,1012,NA,10,18,2002,10,21,16.5,10/21/02,R,39
1224,"Greenberg, Quinlan, Rosner, Research (D)",669,NA,10,27,2002,10,31,7,10/31/02,D,40
1224,"Greenberg, Quinlan, Rosner, Research (D)",669,NA,10,27,2002,10,31,7,10/31/02,R,47
1225,Princeton Survey Research Associates,1054.966675,NA,9,16,2002,9,19,48.5,9/19/02,D,44
1225,Princeton Survey Research Associates,1054.966675,NA,9,16,2002,9,19,48.5,9/19/02,R,43
1226,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,13,2002,7,16,113.5,7/16/02,D,42
1226,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,13,2002,7,16,113.5,7/16/02,R,36
1227,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,8,2002,7,9,119.5,7/9/02,D,41
1227,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,8,2002,7,9,119.5,7/9/02,R,40
1228,Democracy Corps Poll,762,NA,7,23,2002,7,25,104,7/25/02,D,42
1228,Democracy Corps Poll,762,NA,7,23,2002,7,25,104,7/25/02,R,40
1229,Democracy Corps Poll,762,NA,6,18,2002,6,24,137,6/24/02,D,45
1229,Democracy Corps Poll,762,NA,6,18,2002,6,24,137,6/24/02,R,43
1230,Ipsos-Reid/Cook Political Report,791.5999756,NA,2,1,2002,2,17,269,2/17/02,D,41
1230,Ipsos-Reid/Cook Political Report,791.5999756,NA,2,1,2002,2,17,269,2/17/02,R,43
1231,NBC News/Wall Street Journal Poll,842.5,NA,2,14,2002,2,16,263,2/16/02,D,40
1231,NBC News/Wall Street Journal Poll,842.5,NA,2,14,2002,2,16,263,2/16/02,R,40
1232,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,10,23,2002,10,24,12.5,10/24/02,D,47
1232,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,10,23,2002,10,24,12.5,10/24/02,R,43
1233,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,7,14,2002,7,16,113,7/16/02,D,46
1233,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",882,NA,7,14,2002,7,16,113,7/16/02,R,40
1234,Investor's Bussiness Daily/Christain Science Monitor,1301.666626,NA,8,14,2002,8,16,82,8/16/02,D,43
1234,Investor's Bussiness Daily/Christain Science Monitor,1301.666626,NA,8,14,2002,8,16,82,8/16/02,R,41
1235,NBC News/Wall Street Journal Poll,945.5666504,NA,1,14,2002,1,16,294,1/16/02,D,40
1236,Public Opinion Strategies,1006,NA,5,28,2002,5,30,160,5/30/02,D,34
1236,Public Opinion Strategies,1006,NA,5,28,2002,5,30,160,5/30/02,R,34
1237,CNN/USA Today/Gallup Poll,955.9666748,NA,1,25,2002,1,27,283,1/27/02,D,44
1237,CNN/USA Today/Gallup Poll,955.9666748,NA,1,25,2002,1,27,283,1/27/02,R,46
1238,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,11,2002,7,14,115.5,7/14/02,D,44
1238,Ipsos-Reid/Cook Political Report,791.5999756,NA,7,11,2002,7,14,115.5,7/14/02,R,43
1239,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",595.4000244,NA,1,2,2002,1,4,306,1/4/02,D,31
1239,"Public Opinion Strategies and Greenberg, Quinlan, Rosner, Research",595.4000244,NA,1,2,2002,1,4,306,1/4/02,R,31
1240,Zogby America,1001,NA,9,17,2002,9,22,46.5,9/22/02,D,45
1240,Zogby America,1001,NA,9,17,2002,9,22,46.5,9/22/02,R,45
1241,Public Opinion Strategies,1006,NA,3,25,2002,3,27,224,3/27/02,D,31
1241,Public Opinion Strategies,1006,NA,3,25,2002,3,27,224,3/27/02,R,33
1242,ABC,1417.666626,NA,7,14,2002,7,16,113,7/16/02,D,47
1242,ABC,1417.666626,NA,7,14,2002,7,16,113,7/16/02,R,45
1243,Zogby America,1001,NA,7,14,2002,7,16,113,7/16/02,D,44
