subgroup,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/11/21,11/15/21,Quinnipiac University,A-,1262,rv,1.0316663,0,41,46,40.301794,45.208574,,,https://poll.qu.edu/poll-release?releaseid=3827,77733,150118,11/18/21,9/21/22 17:05
All polls,11/12/21,11/14/21,Morning Consult,B,14961,rv,0.03170151,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80405,160840,9/8/22,9/21/22 17:05
All polls,11/13/21,11/15/21,Morning Consult,B,9250,rv,0.02616272,0,43.5,42.5,42.794695,43.433681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80406,160841,9/8/22,9/21/22 17:05
All polls,11/11/21,11/16/21,McLaughlin & Associates,C/D,1000,lv,0.38448523,0,44,48,43.091421,45.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2021/11/National-Monthly-November-Release-1.pdf,77791,150344,11/19/21,9/21/22 17:05
All polls,11/14/21,11/16/21,Morning Consult,B,15907,rv,0.03250506,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80407,160842,9/8/22,9/21/22 17:05
All polls,11/14/21,11/16/21,YouGov,B+,1299,rv,0.25421575,0,42,38,41.925035,41.969114,,,https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf,77678,150040,11/17/21,9/21/22 17:05
All polls,11/12/21,11/18/21,Echelon Insights,B/C,839,lv,0.43277254,0,49,44,46.833042,43.682706,,,https://echeloninsights.com/in-the-news/november-omnibus-politics/,77792,150346,11/19/21,9/21/22 17:05
All polls,11/15/21,11/17/21,Morning Consult,B,17080,rv,0.03345003,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80408,160843,9/8/22,9/21/22 17:05
All polls,11/16/21,11/18/21,Morning Consult,B,15988,rv,0.03258416,0,42,43,41.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80409,160844,9/8/22,9/21/22 17:05
All polls,11/17/21,11/19/21,YouGov,B+,1307,rv,0.25620292,0,43,39,42.925035,42.969114,,,https://docs.cdn.yougov.com/glqc6q0m86/20211119_yahoo_vaccine_tabs.pdf,77866,150724,12/1/21,9/21/22 17:05
All polls,11/17/21,11/19/21,Morning Consult,B,15183,rv,0.03191952,0,42,43,41.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80410,160845,9/8/22,9/21/22 17:05
All polls,11/16/21,11/19/21,Marist College,A,969,rv,1.2038103,0,46,41,44.287771,41.961139,,,https://maristpoll.marist.edu/wp-content/uploads/2021/11/NPR_Marist-Poll_USA-NOS-and-Tables_202111220913-1.pdf,77867,150469,11/24/21,9/21/22 17:05
All polls,11/16/21,11/22/21,"Fabrizio, Lee & Associates/Impact Research",,1500,rv,0.89610345,0,41,44,41.101593,43.623791,,,https://www.wsj.com/articles/wsj-poll-biden-leadership-economy-midterms-11638888384?mod=Searchresults_pos2&page=1,78012,150842,12/7/21,9/21/22 17:05
All polls,11/18/21,11/20/21,Morning Consult,B,15506,rv,0.03218642,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80411,160846,9/8/22,9/21/22 17:05
All polls,11/19/21,11/21/21,Morning Consult,B,15967,rv,0.03256259,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80412,160847,9/8/22,9/21/22 17:05
All polls,11/18/21,11/21/21,Public Opinion Strategies,A-,1000,rv,1.1971308,0,42,40,41.596264,40.603192,,,https://www.conservativeenergynetwork.org/new-cen-poll-shows-voters-want-america-first-clean-energy-and-climate-solutions/,78015,150863,12/8/21,9/21/22 17:05
All polls,11/20/21,11/22/21,Morning Consult,B,17606,rv,0.03385707,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80413,160848,9/8/22,9/21/22 17:05
All polls,11/20/21,11/23/21,YouGov,B+,1249,rv,0.25387291,0,40,40,39.925035,43.969114,,,https://docs.cdn.yougov.com/79n2jfbdep/econTabReport.pdf,77875,150505,11/24/21,9/21/22 17:05
All polls,11/21/21,11/23/21,Morning Consult,B,16948,rv,0.03334264,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80414,160849,9/8/22,9/21/22 17:05
All polls,11/22/21,11/24/21,Morning Consult,B,15258,rv,0.03196904,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80415,160850,9/8/22,9/21/22 17:05
All polls,11/23/21,11/25/21,Morning Consult,B,15009,rv,0.03175768,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80416,160851,9/8/22,9/21/22 17:05
All polls,11/24/21,11/26/21,Morning Consult,B,16989,rv,0.03336535,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80417,160852,9/8/22,9/21/22 17:05
All polls,11/25/21,11/27/21,Morning Consult,B,18804,rv,0.03474324,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80418,160853,9/8/22,9/21/22 17:05
All polls,11/26/21,11/28/21,Morning Consult,B,19573,rv,0.03530098,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80419,160854,9/8/22,9/21/22 17:05
All polls,11/27/21,11/29/21,Morning Consult,B,19346,rv,0.03513445,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80420,160855,9/8/22,9/21/22 17:05
All polls,11/27/21,11/30/21,YouGov,B+,1272,rv,0.26010112,0,42,37,41.925035,40.969114,,,https://docs.cdn.yougov.com/qxe3vbsvhw/econTabReport.pdf,77936,150698,12/1/21,9/21/22 17:05
All polls,11/28/21,11/30/21,Morning Consult,B,18748,rv,0.034695,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80421,160856,9/8/22,9/21/22 17:05
All polls,11/29/21,11/30/21,RMG Research,B-,1200,rv,0.42433105,0,35,38,37.025037,39.475264,,,https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,78095,151634,1/10/22,9/21/22 17:05
All polls,11/29/21,12/1/21,Cor Services,,523,lv,0.52048065,0,37,45,38.457342,44.723689,,,https://excellenceinpolling.com/public_poll/2021-national-4th-quarter-tracking-poll/,78083,154158,3/26/22,9/21/22 17:05
All polls,11/29/21,12/1/21,Morning Consult,B,17439,rv,0.0337047,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80422,160857,9/8/22,9/21/22 17:05
All polls,11/30/21,12/2/21,Harris Poll,B+,1989,rv,1.0057291,0,50,50,46.617554,46.209002,,,https://thehill.com/homenews/campaign/584581-new-poll-shows-challenges-for-democrats-ahead-of-2022,77982,150795,12/6/21,9/21/22 17:05
All polls,11/30/21,12/2/21,Morning Consult,B,15946,rv,0.03252007,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80423,160858,9/8/22,9/21/22 17:05
All polls,12/1/21,12/3/21,Morning Consult,B,14327,rv,0.03115336,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80424,160859,9/8/22,9/21/22 17:05
All polls,12/1/21,12/4/21,Hart Research Associates/Public Opinion Strategies,B+,800,a,0.78715019,0,34,44,33.329633,43.086358,,,https://www.cnbc.com/2021/12/10/public-view-on-bidens-handling-of-covid-and-the-economy-takes-another-hit-cnbc-survey-shows.html,78039,150974,12/10/21,9/21/22 17:05
All polls,12/2/21,12/4/21,Morning Consult,B,14243,rv,0.03107214,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80425,160860,9/8/22,9/21/22 17:05
All polls,12/3/21,12/5/21,Morning Consult,B,15845,rv,0.03241671,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80426,160861,9/8/22,9/21/22 17:05
All polls,12/4/21,12/6/21,Morning Consult,B,17376,rv,0.03362577,0,44,41.5,43.294695,42.433681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80427,160862,9/8/22,9/21/22 17:05
All polls,12/2/21,12/9/21,Schoen Cooperman Research,B/C,800,lv,0.87516097,0,45,48,43.933745,45.754039,,,https://thehill.com/opinion/white-house/586418-the-democratic-partys-deterioration-is-shattering-hope-for-the-midterms,78118,151242,12/21/21,9/21/22 17:05
All polls,12/5/21,12/7/21,Morning Consult,B,17480,rv,0.03369735,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80428,160863,9/8/22,9/21/22 17:05
All polls,12/4/21,12/7/21,YouGov,B+,1265,rv,0.26330631,0,42,39,41.925035,42.969114,,,https://docs.cdn.yougov.com/o8u558c9sy/econTabReport.pdf,78014,150862,12/8/21,9/21/22 17:05
All polls,12/6/21,12/8/21,Morning Consult,B,15798,rv,0.03235287,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80429,160864,9/8/22,9/21/22 17:05
All polls,12/7/21,12/9/21,Morning Consult,B,14575,rv,0.03132016,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80430,160865,9/8/22,9/21/22 17:05
All polls,12/8/21,12/10/21,Morning Consult,B,14260,rv,0.03104072,0,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80431,160866,9/8/22,9/21/22 17:05
All polls,12/9/21,12/11/21,Morning Consult,B,13901,rv,0.03071946,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80432,160867,9/8/22,9/21/22 17:05
All polls,12/8/21,12/11/21,RMG Research,B-,1200,rv,0.44857029,0,38,44,40.025037,45.475264,,,https://scottrasmussen.com/generic-ballot-republicans-44-democrats-38/,78093,151144,12/17/21,9/21/22 17:05
All polls,12/9/21,12/13/21,Echelon Insights,B/C,1020,rv,0.4978783,0,47,45,44.833042,44.682706,,,https://echeloninsights.com/in-the-news/december-omnibus-politics/,78069,151035,12/14/21,9/21/22 17:05
All polls,12/8/21,12/14/21,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.86481802,0,39,48,41.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_dec16,78080,151110,12/16/21,9/21/22 17:05
All polls,12/9/21,12/13/21,YouGov,B+,1163,rv,0.25773589,0,44,35,43.925035,38.969114,,,https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,78101,151413,12/27/21,9/21/22 17:05
All polls,12/10/21,12/12/21,Morning Consult,B,15592,rv,0.03215564,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80433,160868,9/8/22,9/21/22 17:05
All polls,12/11/21,12/13/21,Morning Consult,B,9261.5,rv,0.02610201,0,43.5,42,42.794695,42.933681,*,T,https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,78074,151084,12/15/21,9/21/22 17:05
All polls,12/12/21,12/14/21,Morning Consult,B,16771,rv,0.03308964,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80435,160870,9/8/22,9/21/22 17:05
All polls,12/11/21,12/14/21,Beacon Research/Shaw & Company Research,A,1002,rv,1.2111625,0,39,43,39.90685,43.078665,,,https://www.foxbusiness.com/politics/voters-think-biden-making-inflation-worse,78078,151108,12/15/21,9/21/22 17:05
All polls,12/12/21,12/14/21,YouGov,B+,1267,rv,0.26815226,0,42,38,41.925035,41.969114,,,https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,78073,151085,12/15/21,9/21/22 17:05
All polls,12/13/21,12/15/21,Morning Consult,B,14695,rv,0.03137673,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80436,160871,9/8/22,9/21/22 17:05
All polls,12/14/21,12/16/21,Morning Consult,B,13198,rv,0.03004762,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80437,160872,9/8/22,9/21/22 17:05
All polls,12/13/21,12/17/21,Ipsos,B-,4407,a,1.1758494,0,40,33,45.185323,40.479643,,,https://www.ipsos.com/en-us/news-polls/over-half-americans-believe-countrys-economy-headed-wrong-direction-122921,78164,151427,12/30/21,9/21/22 17:05
All polls,12/15/21,12/17/21,Morning Consult,B,12021,rv,0.02893318,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80438,160873,9/8/22,9/21/22 17:05
All polls,12/16/21,12/18/21,Morning Consult,B,11733,rv,0.02863996,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80439,160874,9/8/22,9/21/22 17:05
All polls,12/17/21,12/17/21,John Zogby Strategies,B/C,777,lv,0.98241873,0,43.5,39.6,43.103778,41.101881,,,https://www.yahoo.com/now/president-bidens-approval-rating-46-204900063.html,78124,151303,12/22/21,9/21/22 17:05
All polls,12/14/21,12/20/21,YouGov,B+,900,rv,0.23744188,0,42,40,41.925035,43.969114,,,https://polsci.umass.edu/toplines-and-crosstabs-december-2021-national-poll-elections-and-election-reform,78176,151489,1/5/22,9/21/22 17:05
All polls,12/17/21,12/19/21,Morning Consult,B,13569,rv,0.03033853,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80440,160875,9/8/22,9/21/22 17:05
All polls,12/17/21,12/19/21,InsiderAdvantage,B,750,rv,0.84502365,0,43,48,43.743036,45.925053,,,https://amgreatness.com/2021/12/20/poll-58-of-americans-disapprove-of-bidens-job-performance/,78104,151186,12/20/21,9/21/22 17:05
All polls,12/18/21,12/20/21,Morning Consult,B,8403.5,rv,0.02503304,0,42.5,41.5,41.794695,42.433681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80441,160876,9/8/22,9/21/22 17:05
All polls,12/17/21,12/20/21,Change Research,B-,1895,rv,1.079329,0,45,44,43.046059,43.171307,,,https://changeresearch.com/post/cnbc-change-research-national-poll-biden-year-1-economic-report-card/,78171,151465,1/4/22,9/21/22 17:05
All polls,12/19/21,12/21/21,YouGov,B+,1315,rv,0.27972337,0,43,36,42.925035,39.969114,,,https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,78122,151279,12/22/21,9/21/22 17:05
All polls,12/19/21,12/21/21,Morning Consult,B,15680,rv,0.03210566,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80442,160877,9/8/22,9/21/22 17:05
All polls,12/20/21,12/22/21,Morning Consult,B,14451,rv,0.03105348,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80443,160878,9/8/22,9/21/22 17:05
All polls,12/21/21,12/23/21,Morning Consult,B,14530,rv,0.03109983,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80444,160879,9/8/22,9/21/22 17:05
All polls,12/21/21,12/22/21,Zogby Analytics,B-,1311,lv,0.85662239,0,42.5,42.8,42.257501,43.239535,,,https://zogbyanalytics.com/news/1080-the-zogby-poll-congressional-voter-generic-and-congressional-voter-enthusiasm-republicans-hold-slight-edge-but-shouldn-t-breakout-the-champagne-just-yet,78169,151460,1/3/22,9/21/22 17:05
All polls,12/22/21,12/24/21,Morning Consult,B,16094,rv,0.03237124,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80445,160880,9/8/22,9/21/22 17:05
All polls,12/23/21,12/25/21,Morning Consult,B,17702,rv,0.03359602,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80446,160881,9/8/22,9/21/22 17:05
All polls,12/24/21,12/26/21,Morning Consult,B,19260,rv,0.03471649,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80447,160882,9/8/22,9/21/22 17:05
All polls,12/25/21,12/27/21,Morning Consult,B,19373,rv,0.03476663,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80448,160883,9/8/22,9/21/22 17:05
All polls,12/26/21,12/28/21,Morning Consult,B,19295,rv,0.03468088,0,43,43,42.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80449,160884,9/8/22,9/21/22 17:05
All polls,12/27/21,12/29/21,Morning Consult,B,19030,rv,0.0344613,0,43,43,42.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80450,160885,9/8/22,9/21/22 17:05
All polls,12/27/21,12/30/21,Suffolk University,B+,1000,rv,1.0787695,0,38.5,37.3,40.196268,39.471233,,,https://www.usatoday.com/story/news/politics/2022/01/04/gop-midterm-red-flag-bidens-leadership-challenge-usat-suffolk-poll/9078226002/?gnt-cfr=1,78170,151464,1/4/22,9/21/22 17:05
All polls,12/28/21,12/30/21,Morning Consult,B,18615,rv,0.03413235,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80451,160886,9/8/22,9/21/22 17:05
All polls,12/29/21,12/31/21,Morning Consult,B,18358,rv,0.03392046,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80452,160887,9/8/22,9/21/22 17:05
All polls,12/30/21,1/1/22,Morning Consult,B,18445,rv,0.03396278,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80453,160888,9/8/22,9/21/22 17:05
All polls,12/31/21,1/2/22,Morning Consult,B,18516,rv,0.03399432,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80454,160889,9/8/22,9/21/22 17:05
All polls,1/1/22,1/3/22,Morning Consult,B,18491,rv,0.03395681,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80455,160890,9/8/22,9/21/22 17:05
All polls,1/2/22,1/4/22,Morning Consult,B,18465,rv,0.03392042,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80456,160891,9/8/22,9/21/22 17:05
All polls,1/2/22,1/4/22,The Winston Group,A/B,1000,rv,1.0870927,0,44,46,43.019456,45.943714,,,https://www.winningtheissues.org/wp-content/uploads/2022/01/Winning-the-Issues-January-2022-National-Survey.pdf,78366,152286,1/31/22,9/21/22 17:05
All polls,1/2/22,1/4/22,YouGov,B+,1201,rv,0.28455957,0,42.3,37.8,42.225035,41.769114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,78174,151483,1/5/22,9/21/22 17:05
All polls,1/3/22,1/4/22,RMG Research,B-,1200,rv,0.5624024,0,40,42,42.025037,43.475264,,,https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,78244,151630,1/10/22,9/21/22 17:05
All polls,1/3/22,1/5/22,Morning Consult,B,18487,rv,0.03392056,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80457,160892,9/8/22,9/21/22 17:05
All polls,1/4/22,1/6/22,Morning Consult,B,18263,rv,0.03374178,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80458,160893,9/8/22,9/21/22 17:05
All polls,1/5/22,1/7/22,Morning Consult,B,17674,rv,0.03328993,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80459,160894,9/8/22,9/21/22 17:05
All polls,1/6/22,1/8/22,Morning Consult,B,17491,rv,0.03314129,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80460,160895,9/8/22,9/21/22 17:05
All polls,1/7/22,1/9/22,Morning Consult,B,17656,rv,0.03325639,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80461,160896,9/8/22,9/21/22 17:05
All polls,1/8/22,1/9/22,Morning Consult,B,2000,rv,0.02159015,0,44,41,43.294695,41.933681,,,https://www.politico.com/f/?id=0000017e-4c40-d41e-afff-fc5d1e740000&nname=playbook&nid=0000014f-1646-d88f-a1cf-5f46b7bd0000&nrid=0000014e-f0fe-dd93-ad7f-f8ffdfcd0001&nlid=630318,78254,151702,1/12/22,9/21/22 17:05
All polls,1/8/22,1/10/22,Morning Consult,B,17859,rv,0.03339935,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80462,160897,9/8/22,9/21/22 17:05
All polls,1/7/22,1/10/22,Quinnipiac University,A-,1178,rv,0.99756512,0,43,44,42.301794,43.208574,,,https://poll.qu.edu/poll-release?releaseid=3831,78257,151740,1/12/22,9/21/22 17:05
All polls,1/10/22,1/10/22,NewsNation,,1013,rv,0.51803316,0,39.7,45.2,41.115993,46.031889,,,https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,78267,151752,1/13/22,9/21/22 17:05
All polls,1/9/22,1/11/22,Morning Consult,B,17191,rv,0.03289516,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80463,160898,9/8/22,9/21/22 17:05
All polls,1/8/22,1/11/22,YouGov,B+,1258,rv,0.29255214,0,42.4,37.2,42.325035,41.169114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,78255,151723,1/12/22,9/21/22 17:05
All polls,1/9/22,1/13/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.82721917,0,39,48,41.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jan18,78286,151860,1/18/22,9/21/22 17:05
All polls,1/10/22,1/12/22,Morning Consult,B,16143,rv,0.03208016,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80464,160899,9/8/22,9/21/22 17:05
